day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
2,2013,04,09,2013-04-09,43.9,40.9,1013.2,7.5,8.8,17.1,24.1,64.0,39.0,0.26,999.9,0,825,64,26,51,8,0,41,5,4,176,22,54,7,62,131,118,36,2,6,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0
3,2013,04,10,2013-04-10,39.9,38.2,1013.2,7.9,13.2,22.0,39.0,43.0,37.4,0.13,999.9,0,852,55,38,55,5,2,50,3,1,200,31,50,4,87,122,90,33,1,12,1,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0
4,2013,04,11,2013-04-11,41.3,40.3,1006.5,4.7,10.9,22.0,28.0,46.4,37.9,0.98,999.9,0,813,44,18,44,12,0,37,5,3,169,33,63,5,82,132,110,45,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,2013,04,12,2013-04-12,41.0,37.1,1003.2,8.1,9.9,17.1,22.9,46.0,37.0,0.17,999.9,0,922,72,28,49,12,0,52,2,2,207,30,40,12,93,155,110,31,3,16,0,0,3,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0
6,2013,04,13,2013-04-13,38.7,28.6,1011.6,9.7,13.0,18.1,24.1,45.0,34.0,0.0,999.9,0,842,52,19,35,11,0,28,5,4,181,27,53,6,104,175,91,24,1,14,0,0,2,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0
7,2013,04,14,2013-04-14,45.4,32.6,1013.1,10.0,9.1,17.1,26.0,69.1,35.1,0.0,999.9,0,828,51,18,27,11,0,20,6,4,155,25,49,3,105,213,91,27,3,12,1,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,04,15,2013-04-15,60.6,49.3,1007.4,10.0,15.6,24.1,36.9,69.1,37.9,0.04,999.9,0,843,51,22,51,12,0,36,2,2,222,34,55,3,90,147,79,21,2,5,2,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0
2,2013,04,16,2013-04-16,47.2,37.7,1017.7,9.8,5.9,11.1,17.1,66.0,39.9,0.32,999.9,0,862,57,33,59,15,0,36,0,1,170,23,54,8,88,148,104,30,3,19,0,0,4,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0
3,2013,04,17,2013-04-17,43.4,36.2,1022.8,8.2,9.9,20.0,22.9,57.9,39.9,0.01,999.9,0,719,47,23,46,3,0,38,4,3,152,26,42,7,83,107,90,33,3,6,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
4,2013,04,18,2013-04-18,52.2,50.9,1003.6,5.8,9.2,27.0,36.9,63.0,42.1,4.69,999.9,1,798,44,22,52,9,0,31,2,2,176,42,55,12,69,149,76,35,2,8,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
5,2013,04,19,2013-04-19,40.9,33.2,1000.9,9.7,18.4,25.1,35.0,63.0,36.0,0.86,999.9,0,847,48,24,64,6,1,46,2,4,193,24,42,6,81,144,109,39,5,3,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
6,2013,04,20,2013-04-20,37.1,23.2,1019.2,9.2,10.0,19.0,27.0,46.9,30.9,0.01,999.9,0,804,43,25,31,8,0,24,4,3,179,32,42,3,110,144,109,29,5,6,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
7,2013,04,21,2013-04-21,40.5,23.6,1030.7,10.0,9.0,15.0,18.1,54.0,28.9,0.0,999.9,0,773,41,25,27,14,0,35,8,2,158,24,58,1,92,160,85,23,3,11,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,04,22,2013-04-22,51.5,32.0,1024.5,10.0,9.1,13.0,15.0,66.9,29.1,0.0,999.9,0,915,56,27,54,12,1,42,4,1,201,21,72,3,85,186,96,32,3,9,1,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0
2,2013,04,23,2013-04-23,53.2,43.5,1014.9,9.0,8.2,12.0,14.0,66.9,37.9,0.01,999.9,0,764,56,15,62,11,0,32,1,1,166,35,44,4,87,124,82,29,0,6,0,0,0,0,1,4,1,0,3,0,0,0,0,0,0,0,0,0
3,2013,04,24,2013-04-24,41.3,33.0,1015.8,9.6,9.2,15.9,21.0,59.0,37.0,0.73,999.9,0,907,44,30,63,9,0,46,5,3,190,36,52,5,116,146,102,32,2,8,1,0,0,0,5,10,1,1,0,0,0,0,0,0,0,0,0,0
4,2013,04,25,2013-04-25,45.0,32.0,1021.0,10.0,12.7,20.0,24.1,51.1,37.0,0.07,999.9,0,876,50,26,43,8,0,50,7,5,198,37,62,8,67,149,119,28,0,9,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0
5,2013,04,26,2013-04-26,49.2,34.9,1026.0,10.0,9.2,19.0,26.0,66.9,34.0,0.0,999.9,0,962,51,23,52,13,1,56,3,4,233,30,66,6,95,147,99,36,1,19,0,0,5,0,4,16,1,1,0,0,0,0,0,0,0,0,0,0
6,2013,04,27,2013-04-27,57.2,43.1,1023.2,10.0,6.4,13.0,19.0,68.0,34.0,0.0,999.9,0,869,55,18,33,4,0,30,2,6,181,25,66,5,99,198,82,34,3,9,0,0,4,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0
7,2013,04,28,2013-04-28,57.8,47.1,1013.6,8.8,5.2,9.9,999.9,68.0,43.0,0.03,999.9,0,794,48,20,31,8,1,25,5,3,170,22,46,4,106,166,93,26,4,7,0,0,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0
1,2013,04,29,2013-04-29,60.1,51.0,1010.8,9.5,7.7,17.1,28.0,73.9,46.9,0.0,999.9,0,905,59,28,62,9,0,45,8,2,211,26,68,3,96,141,99,18,5,16,2,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2013,04,30,2013-04-30,69.6,54.8,1008.9,10.0,15.4,19.0,29.9,84.9,62.1,0.0,999.9,0,861,51,27,33,9,1,32,9,4,191,18,73,1,98,172,84,29,1,12,0,0,2,0,1,9,1,3,0,0,0,0,0,0,0,0,0,0
3,2013,05,01,2013-05-01,74.4,55.7,1015.8,10.0,10.0,15.0,18.1,84.9,61.0,0.0,999.9,0,1170,69,21,63,11,2,74,5,13,268,37,80,14,97,221,112,34,12,16,1,0,4,0,1,11,0,2,1,0,0,0,0,1,0,0,0,0
4,2013,05,02,2013-05-02,54.4,43.8,1021.3,10.0,11.1,17.1,24.1,84.0,44.1,0.0,999.9,0,827,57,25,46,8,1,50,6,0,170,21,56,4,79,149,97,31,5,11,0,1,1,0,2,5,1,1,0,0,0,0,0,0,0,0,0,0
5,2013,05,03,2013-05-03,43.6,40.0,1018.7,9.2,12.5,18.1,26.0,48.9,39.2,0.11,999.9,0,903,64,22,45,9,1,61,9,1,206,28,53,10,104,141,99,31,1,10,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6,2013,05,04,2013-05-04,55.4,45.9,1014.9,10.0,7.1,14.0,999.9,71.1,39.9,0.05,999.9,0,913,49,27,43,16,1,29,2,2,190,30,48,7,121,198,96,22,9,12,0,0,0,0,3,4,3,1,0,0,0,0,0,0,0,0,0,0
7,2013,05,05,2013-05-05,58.1,43.6,1016.0,10.0,7.3,14.0,28.0,71.1,48.0,0.02,999.9,0,827,45,19,33,9,0,26,3,3,194,25,49,6,114,183,61,23,5,24,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,2013,05,06,2013-05-06,59.8,39.6,1016.0,10.0,7.8,14.0,18.1,71.1,48.0,0.0,999.9,0,878,41,23,58,6,1,49,4,3,196,31,56,6,81,163,101,25,4,17,2,0,0,0,7,0,2,1,1,0,0,0,0,0,0,0,0,0
2,2013,05,07,2013-05-07,61.0,39.2,1016.1,10.0,4.9,8.0,14.0,75.0,48.0,0.0,999.9,0,909,63,26,53,7,1,41,9,3,201,26,54,3,84,169,112,27,3,10,0,0,0,0,3,9,2,2,1,0,0,0,0,0,0,0,0,0
3,2013,05,08,2013-05-08,65.1,43.7,1015.7,10.0,4.5,9.9,19.0,79.0,48.0,0.0,999.9,0,965,54,33,47,11,0,35,1,5,213,32,75,7,96,164,124,35,2,12,0,0,3,0,5,8,0,1,2,0,0,0,0,0,0,0,0,0
4,2013,05,09,2013-05-09,64.1,48.0,1013.6,10.0,3.8,11.1,21.0,79.0,48.0,0.0,999.9,0,837,52,27,39,9,0,41,4,2,188,33,61,5,86,142,100,29,1,5,0,0,3,0,1,7,1,0,1,0,0,0,0,0,0,0,0,0
5,2013,05,10,2013-05-10,47.4,45.1,1011.5,8.1,9.9,14.0,20.0,64.9,44.6,0.45,999.9,0,917,64,26,67,10,0,41,5,2,210,30,53,8,83,169,92,31,5,14,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
6,2013,05,11,2013-05-11,49.7,41.2,1013.1,9.9,9.3,22.9,32.1,60.1,44.1,0.13,999.9,0,833,46,28,33,6,2,29,5,0,166,34,51,10,116,162,86,33,3,10,1,0,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0
7,2013,05,12,2013-05-12,46.3,26.5,1017.8,10.0,11.1,20.0,25.1,60.1,37.0,0.0,999.9,0,834,54,25,44,8,2,18,1,0,169,37,54,10,106,161,97,28,4,8,0,0,1,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0
1,2013,05,13,2013-05-13,48.0,32.1,1019.8,10.0,4.8,9.9,21.0,64.0,36.0,0.0,999.9,0,895,65,32,59,8,0,45,4,5,197,38,59,5,87,149,88,33,5,9,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0
2,2013,05,14,2013-05-14,65.5,42.4,1010.8,10.0,9.5,17.1,25.1,90.0,51.1,0.0,999.9,0,906,54,19,52,15,1,36,1,5,197,28,65,3,86,176,103,33,1,13,0,0,3,0,3,8,1,2,0,1,0,0,0,0,0,0,0,0
3,2013,05,15,2013-05-15,76.0,51.1,1006.0,10.0,9.1,15.0,22.9,84.2,70.0,0.0,999.9,0,1037,52,23,49,11,0,54,3,5,241,35,73,8,109,210,109,26,2,13,0,0,2,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0
4,2013,05,16,2013-05-16,69.6,47.9,1011.2,10.0,3.6,12.0,18.1,84.0,53.1,0.0,999.9,0,973,53,22,59,8,1,44,2,5,229,27,59,5,94,186,113,36,2,12,0,0,2,0,3,7,2,1,1,0,0,0,0,0,0,0,0,0
5,2013,05,17,2013-05-17,60.7,44.1,1015.3,10.0,5.9,13.0,20.0,82.9,53.1,0.0,999.9,0,989,53,19,55,17,0,44,5,4,217,33,62,8,106,177,115,33,2,12,1,0,2,0,4,15,2,2,1,0,0,0,0,0,0,0,0,0
6,2013,05,18,2013-05-18,65.8,53.5,1016.4,9.9,5.5,9.9,999.9,80.1,55.0,0.03,999.9,0,946,46,22,39,14,0,33,4,1,217,36,50,11,121,183,104,26,7,14,0,0,4,0,5,7,1,1,0,0,0,0,0,0,0,0,0,0
7,2013,05,19,2013-05-19,71.6,59.7,1012.7,9.6,5.6,13.0,18.1,86.0,55.9,0.0,999.9,0,850,33,23,38,9,1,22,2,4,166,43,66,8,112,191,83,23,3,10,0,0,2,0,3,2,3,3,0,0,0,0,0,0,0,0,0,0
1,2013,05,20,2013-05-20,79.5,60.8,1007.2,10.0,12.5,22.0,28.0,88.0,73.9,0.0,999.9,0,961,44,26,57,14,3,42,5,6,192,30,75,5,113,185,106,32,1,20,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2013,05,21,2013-05-21,72.8,61.7,1005.1,9.6,11.7,24.1,39.0,89.1,64.0,1.18,999.9,0,931,56,22,51,12,2,38,2,5,208,28,70,5,102,165,97,35,3,14,0,0,1,0,3,10,0,1,1,0,0,0,0,0,0,0,0,0
3,2013,05,22,2013-05-22,68.7,63.2,1004.2,8.5,6.0,13.0,22.0,77.0,62.6,0.71,999.9,0,910,55,24,44,6,2,36,5,2,230,28,74,5,86,159,94,37,2,10,0,0,1,0,1,1,4,3,1,0,0,0,0,0,0,0,0,0
4,2013,05,23,2013-05-23,53.6,47.8,1012.4,8.7,12.0,24.1,28.9,73.0,48.0,1.15,999.9,0,840,43,23,62,9,1,34,2,4,179,36,77,1,95,131,89,36,1,5,2,0,1,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0
5,2013,05,24,2013-05-24,47.8,33.4,1027.5,10.0,9.4,16.9,21.0,57.0,41.0,0.01,999.9,0,936,54,20,64,8,2,36,4,3,205,26,44,8,95,164,123,42,6,14,0,0,0,0,4,8,4,2,0,0,0,0,0,0,0,0,0,0
6,2013,05,25,2013-05-25,49.9,36.0,1027.9,10.0,4.1,8.0,999.9,57.0,41.0,0.0,999.9,0,839,50,21,48,12,0,39,7,2,186,32,47,4,104,141,96,28,6,6,0,1,1,0,2,1,1,3,1,0,0,0,0,0,0,0,0,0
7,2013,05,26,2013-05-26,54.5,40.4,1025.0,10.0,5.9,11.1,15.9,68.0,44.1,0.0,999.9,0,778,42,23,43,15,0,28,4,1,144,26,53,11,85,176,77,24,6,7,1,0,2,0,5,1,1,2,1,0,0,0,0,0,0,0,0,0
1,2013,05,27,2013-05-27,57.4,51.5,1017.8,7.2,8.0,12.0,19.0,68.0,44.1,0.02,999.9,0,771,49,19,43,9,0,27,5,2,167,30,36,6,88,149,85,29,2,11,1,0,3,0,2,3,4,0,1,0,0,0,0,0,0,0,0,0
2,2013,05,28,2013-05-28,64.8,61.2,1009.3,8.5,7.8,14.0,22.0,75.9,53.1,0.36,999.9,0,848,35,29,55,10,0,33,2,4,214,35,58,6,88,132,94,33,4,8,1,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0
3,2013,05,29,2013-05-29,71.1,64.6,1010.7,9.7,7.2,19.0,24.1,84.0,55.9,0.08,999.9,0,904,58,14,58,7,0,38,5,2,193,26,70,7,82,177,98,32,2,12,1,0,4,2,2,10,1,3,0,0,0,0,0,0,0,0,0,0
4,2013,05,30,2013-05-30,76.5,66.0,1011.6,10.0,13.0,22.0,28.9,84.0,64.0,0.01,999.9,0,947,53,23,51,5,0,41,8,7,216,32,55,6,80,175,118,38,1,14,0,0,2,0,1,10,5,4,2,0,0,0,0,0,0,0,0,0
5,2013,05,31,2013-05-31,70.5,64.2,1009.4,9.5,10.7,21.0,25.1,82.9,64.0,0.81,999.9,0,934,46,23,65,11,2,35,4,2,197,43,60,7,90,168,110,37,0,13,0,1,1,0,5,11,1,1,1,0,0,0,0,0,0,0,0,0
6,2013,06,01,2013-06-01,70.3,64.0,1005.8,10.0,12.0,20.0,28.0,77.0,64.9,0.3,999.9,0,1084,71,21,37,16,0,87,6,8,253,37,71,18,105,191,90,42,11,9,0,3,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0
7,2013,06,02,2013-06-02,57.5,54.7,1009.6,8.9,7.3,14.0,17.1,75.9,48.9,0.56,999.9,0,832,49,25,38,12,1,31,4,2,171,33,49,5,103,191,74,32,2,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,2013,06,03,2013-06-03,53.6,42.8,1017.9,10.0,2.9,12.0,999.9,68.0,43.0,0.01,999.9,0,914,51,20,40,10,3,43,5,2,223,33,57,2,94,152,117,36,4,6,1,0,3,0,8,1,1,1,1,0,0,0,0,0,0,0,0,0
2,2013,06,04,2013-06-04,60.2,43.9,1019.6,10.0,5.1,12.0,18.1,72.0,43.0,0.0,999.9,0,858,45,28,59,7,2,35,3,2,213,35,65,6,72,131,102,37,2,7,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0
3,2013,06,05,2013-06-05,61.6,47.4,1017.4,10.0,7.1,13.0,15.9,73.4,54.0,0.0,999.9,0,904,46,21,54,13,0,31,7,2,215,20,57,8,90,151,107,37,3,13,2,1,3,0,4,16,1,2,0,0,0,0,0,0,0,0,0,0
4,2013,06,06,2013-06-06,57.7,50.8,1012.9,10.0,7.9,15.0,42.0,73.0,54.0,0.02,999.9,0,960,66,18,60,13,1,45,2,6,217,49,66,6,75,170,99,43,3,7,0,0,3,0,3,6,1,1,0,0,0,0,0,0,0,0,0,0
5,2013,06,07,2013-06-07,57.9,47.0,1013.2,10.0,9.1,15.0,18.1,68.0,52.0,0.14,999.9,0,878,66,29,53,7,2,32,3,1,178,27,68,8,81,174,94,29,5,12,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0
6,2013,06,08,2013-06-08,62.3,41.1,1013.9,10.0,4.7,12.0,999.9,73.9,48.9,0.14,999.9,0,923,41,23,46,10,0,26,3,5,193,33,43,4,125,215,91,37,3,10,0,0,3,0,2,3,5,1,0,1,0,0,0,0,0,0,0,0
7,2013,06,09,2013-06-09,66.6,52.1,1014.1,10.0,7.7,15.0,19.0,80.1,48.9,0.0,999.9,0,831,30,15,23,14,0,29,1,2,182,35,50,5,95,217,85,28,0,11,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0
1,2013,06,10,2013-06-10,70.7,62.1,1008.3,8.5,4.3,8.9,999.9,80.1,55.0,0.22,999.9,0,888,57,26,62,7,0,33,7,1,201,31,69,4,86,164,82,30,6,12,1,0,1,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0
2,2013,06,11,2013-06-11,70.4,61.5,1011.0,8.5,4.8,8.0,999.9,82.9,60.1,0.05,999.9,0,857,54,17,38,11,1,40,4,0,206,34,63,8,76,160,98,19,4,10,0,1,2,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0
3,2013,06,12,2013-06-12,75.0,64.2,1009.1,10.0,5.1,15.0,20.0,86.0,66.9,0.0,999.9,0,830,46,20,55,1,0,40,3,3,213,35,52,8,72,147,81,38,1,9,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
4,2013,06,13,2013-06-13,66.9,58.0,1010.8,9.3,10.2,15.9,28.9,73.0,60.8,0.75,999.9,0,916,47,28,55,9,2,39,7,2,216,22,62,11,83,182,88,24,5,14,1,0,2,0,4,8,2,1,1,1,0,0,0,0,0,0,0,0
5,2013,06,14,2013-06-14,64.1,51.4,1018.0,10.0,7.7,12.0,21.0,78.1,55.9,0.0,999.9,0,1009,53,30,61,14,0,37,4,4,245,27,54,13,100,178,114,43,3,16,1,0,5,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0
6,2013,06,15,2013-06-15,66.7,56.9,1015.7,9.8,5.2,9.9,999.9,80.1,55.9,0.0,999.9,0,898,37,13,38,11,0,33,5,2,218,47,53,9,93,189,73,41,4,13,1,0,3,0,5,6,2,2,0,0,0,0,0,0,0,0,0,0
7,2013,06,16,2013-06-16,76.4,63.8,1011.4,10.0,9.4,20.0,33.0,86.0,57.9,0.17,999.9,0,957,49,23,41,6,3,15,4,2,216,29,63,12,119,233,71,35,6,10,0,0,0,0,6,9,0,5,0,0,0,0,0,0,0,0,0,0
1,2013,06,17,2013-06-17,77.4,56.5,1011.8,10.0,6.5,12.0,19.0,88.0,60.1,0.0,999.9,0,1022,54,29,55,18,1,44,2,5,240,31,64,4,92,210,102,40,5,16,0,0,0,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0
2,2013,06,18,2013-06-18,62.7,54.6,1014.5,7.9,9.9,14.0,24.1,84.9,55.4,0.03,999.9,0,930,56,27,58,14,2,38,4,4,210,33,60,8,85,157,111,38,1,13,0,0,2,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0
3,2013,06,19,2013-06-19,63.5,48.3,1019.0,10.0,7.0,14.0,21.0,75.0,54.0,0.0,999.9,0,900,51,24,42,13,1,36,5,2,204,30,57,8,83,191,88,31,0,14,0,0,3,1,4,11,1,0,0,0,0,0,0,0,0,0,0,0
4,2013,06,20,2013-06-20,71.2,52.1,1019.7,10.0,4.5,11.1,17.1,86.0,55.9,0.0,999.9,0,969,71,22,59,14,0,44,4,5,244,31,62,5,94,159,97,36,4,11,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2013,06,21,2013-06-21,74.8,62.9,1017.6,10.0,8.4,21.0,31.1,86.0,55.9,0.0,999.9,1,904,60,19,74,4,1,37,3,3,220,30,57,4,100,154,89,27,2,7,0,1,1,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0
6,2013,06,22,2013-06-22,73.1,67.5,1016.2,10.0,7.5,12.0,21.0,82.0,68.0,0.79,999.9,0,922,47,19,41,14,2,25,4,3,203,34,70,7,102,216,72,32,4,15,0,0,3,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0
7,2013,06,23,2013-06-23,75.9,66.9,1015.3,9.8,9.5,22.9,33.0,87.1,66.0,0.04,999.9,0,889,37,15,28,11,1,22,4,3,171,34,62,8,115,244,89,29,6,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
1,2013,06,24,2013-06-24,76.4,67.8,1014.7,9.5,9.2,33.0,47.0,89.1,68.0,0.84,999.9,0,825,36,23,65,9,1,23,3,5,189,37,48,4,105,167,54,31,5,11,1,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2013,06,25,2013-06-25,73.0,67.3,1011.7,10.0,7.0,15.9,28.0,91.9,66.9,0.18,999.9,0,913,58,24,58,9,0,35,5,3,196,37,51,4,94,188,71,37,8,12,0,0,3,1,4,12,2,1,0,0,0,0,0,0,0,0,0,0
3,2013,06,26,2013-06-26,72.9,67.2,1008.2,9.3,6.5,14.0,22.0,84.9,66.0,1.12,999.9,0,953,54,35,56,5,1,48,3,1,205,36,58,6,112,161,100,41,4,8,0,0,0,0,6,8,2,2,1,0,0,0,0,0,0,0,0,0
4,2013,06,27,2013-06-27,75.7,67.1,1007.0,8.3,6.7,28.0,42.0,90.0,64.0,0.39,999.9,0,875,51,20,55,18,0,41,5,3,202,35,54,4,85,151,79,41,5,13,1,0,4,0,4,1,0,2,0,1,0,0,0,0,0,0,0,0
5,2013,06,28,2013-06-28,74.7,62.1,1004.0,10.0,8.9,14.0,22.0,90.0,64.0,0.92,999.9,0,910,48,33,52,5,2,37,4,6,221,32,70,7,83,163,71,47,5,14,1,0,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0
6,2013,06,29,2013-06-29,68.0,61.2,1002.8,9.6,9.5,17.1,22.9,82.9,64.0,0.0,999.9,0,903,42,18,32,11,0,23,4,0,209,29,46,5,109,222,101,28,4,10,2,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0
7,2013,06,30,2013-06-30,67.7,55.6,1010.0,10.0,12.4,22.9,31.1,77.0,62.1,0.0,999.9,0,934,38,18,42,10,0,25,4,0,218,34,59,4,101,236,84,30,5,12,0,0,2,0,2,7,2,1,0,0,0,0,0,0,0,0,0,0
1,2013,07,01,2013-07-01,68.3,48.4,1016.0,10.0,11.5,19.0,24.1,77.0,59.0,0.0,999.9,0,1079,60,21,63,10,1,90,2,12,286,49,49,13,97,176,107,25,6,6,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2,2013,07,02,2013-07-02,64.6,51.8,1017.9,10.0,9.5,14.0,21.0,75.0,59.0,0.0,999.9,0,880,46,28,62,14,1,39,5,4,221,31,48,3,77,130,108,38,3,10,0,1,0,0,7,1,0,2,1,0,0,0,0,0,0,0,0,0
3,2013,07,03,2013-07-03,64.1,58.7,1017.2,8.5,6.1,12.0,19.0,72.0,60.1,0.0,999.9,0,879,54,25,43,10,1,53,3,2,232,38,53,7,79,120,107,31,5,5,0,0,2,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0
4,2013,07,04,2013-07-04,69.1,60.6,1017.8,8.7,3.7,11.1,15.0,82.9,55.9,0.02,999.9,0,946,44,16,48,14,0,13,3,2,195,44,48,3,120,234,95,34,5,20,1,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0
5,2013,07,05,2013-07-05,73.9,60.7,1017.4,9.6,4.0,12.0,999.9,86.0,55.9,0.0,999.9,0,989,65,18,42,11,0,39,5,4,195,40,58,6,109,243,106,20,4,8,0,0,1,0,4,5,2,3,1,0,0,0,0,0,0,0,0,0
6,2013,07,06,2013-07-06,75.3,64.2,1016.6,9.9,4.3,12.0,999.9,86.0,60.1,0.0,999.9,0,887,39,23,35,12,1,31,2,1,224,32,62,10,80,179,102,30,5,8,0,1,1,0,5,1,1,2,0,0,0,0,0,0,0,0,0,0
7,2013,07,07,2013-07-07,77.2,66.3,1015.1,10.0,5.9,9.9,999.9,88.0,64.9,0.0,999.9,0,903,51,26,28,6,0,29,3,0,204,24,56,8,93,221,104,27,7,9,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0
1,2013,07,08,2013-07-08,78.4,70.3,1014.3,9.6,7.8,15.9,21.0,88.0,70.0,0.0,999.9,0,884,62,25,63,9,0,33,1,4,222,38,44,5,75,169,85,28,6,8,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0
2,2013,07,09,2013-07-09,79.7,73.2,1013.9,9.1,5.2,17.1,28.0,86.0,73.0,0.5,999.9,0,884,60,15,36,10,2,44,0,4,245,34,51,7,81,143,102,31,5,4,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
3,2013,07,10,2013-07-10,81.2,70.3,1011.1,9.7,7.8,14.0,18.1,84.9,73.0,0.0,999.9,0,872,58,22,48,13,0,32,5,1,212,41,37,5,96,137,108,30,2,8,0,0,3,0,2,6,3,1,1,1,0,0,0,0,0,0,0,0
4,2013,07,11,2013-07-11,72.9,54.6,1017.1,10.0,6.5,12.0,18.1,84.9,64.0,0.0,999.9,0,885,42,27,42,8,0,31,4,3,227,36,52,6,82,155,108,33,2,14,1,1,2,0,3,3,0,1,2,0,0,0,0,0,0,0,0,0
5,2013,07,12,2013-07-12,71.8,52.0,1019.2,10.0,4.2,9.9,15.0,82.9,57.9,0.0,999.9,0,947,50,28,68,10,1,51,6,2,235,32,52,6,107,144,95,31,2,10,1,0,0,0,1,8,2,3,2,0,0,0,0,0,0,0,0,0
6,2013,07,13,2013-07-13,74.3,57.1,1019.7,10.0,6.0,12.0,24.1,84.0,57.9,0.0,999.9,0,947,43,20,54,8,0,30,5,1,228,34,53,7,102,228,78,30,5,12,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0
7,2013,07,14,2013-07-14,78.3,64.5,1021.3,10.0,7.2,12.0,999.9,88.0,62.1,0.0,999.9,0,946,45,16,36,10,0,28,1,2,232,50,61,5,95,224,76,42,5,7,0,1,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0
1,2013,07,15,2013-07-15,79.8,70.0,1023.2,10.0,4.5,11.1,15.0,89.1,71.1,0.0,999.9,0,1018,67,26,68,6,1,42,2,3,261,46,59,7,92,189,94,40,2,6,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
2,2013,07,16,2013-07-16,81.0,72.6,1024.4,10.0,5.5,9.9,999.9,91.9,71.1,0.09,999.9,0,907,57,25,51,10,0,48,5,7,205,43,51,1,93,159,91,29,2,15,0,0,1,0,4,6,4,0,0,0,0,0,0,0,0,0,0,0
3,2013,07,17,2013-07-17,85.2,71.4,1024.4,10.0,6.1,12.0,15.0,93.9,73.0,0.0,999.9,0,932,46,15,63,15,0,43,4,6,241,31,57,5,94,152,94,39,5,12,0,0,2,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
