day,year,mo,da,date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,num_offences,other_offense,criminal_trespass,burglary,weapons_violation,kidnapping,deceptive_practice,officer_interference,sex_offense,theft,robbery,assault,child_offense,criminal_damage,battery,narcotics,vehicle_theft,crim_sexual_assault,peace_violation,stalking,criminal_sexual_assault,liquor_violation,obscenity,gambling,prostitution,arson,homicide,intimidation,public_indecency,other_narcotics,cc_violation,human_trafficking,non_criminal1,non_criminal2,ritualism,non_criminal3,domestic_violence
5,2015,07,17,2015-07-17,77.3,70.9,1007.9,7.8,7.9,15.9,26.0,91.9,57.9,0.97,999.9,0,825,58,21,41,11,1,48,4,4,186,32,36,10,87,141,75,44,5,7,0,1,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0
6,2015,07,18,2015-07-18,78.7,71.4,1009.6,9.8,6.7,15.0,26.0,91.9,71.1,0.06,999.9,0,776,46,14,46,9,0,40,1,4,167,22,57,6,82,186,49,27,7,4,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,0,0
7,2015,07,19,2015-07-19,79.4,69.6,1010.8,10.0,8.2,15.9,22.0,89.1,73.0,0.54,999.9,0,764,40,19,30,18,1,31,6,2,163,41,55,8,86,187,40,21,4,7,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2015,07,20,2015-07-20,74.5,62.0,1009.9,10.0,6.3,13.0,999.9,84.9,63.0,0.0,999.9,0,778,61,16,36,8,1,43,4,4,186,34,49,9,86,141,59,34,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,2015,07,21,2015-07-21,74.9,58.2,1009.9,10.0,8.5,12.0,15.9,84.9,63.0,0.0,999.9,0,777,51,16,40,17,2,41,4,3,168,29,54,6,82,146,57,36,5,6,1,0,0,0,2,7,3,1,0,0,0,0,0,0,0,0,0,0
3,2015,07,22,2015-07-22,73.6,55.9,1013.9,10.0,4.0,8.0,999.9,82.9,64.0,0.0,999.9,0,774,56,12,37,14,3,43,5,4,175,25,52,5,82,145,72,26,4,3,0,1,1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0
4,2015,07,23,2015-07-23,74.4,56.6,1015.2,10.0,3.5,8.9,999.9,84.9,63.0,0.0,999.9,0,810,55,17,40,15,0,37,4,2,196,28,49,4,96,147,69,27,2,6,1,0,2,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0
5,2015,07,24,2015-07-24,75.2,60.1,1015.5,10.0,5.1,14.0,22.0,84.9,63.0,0.0,999.9,0,867,51,15,50,10,0,43,3,6,204,41,50,10,112,147,72,29,4,9,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0
6,2015,07,25,2015-07-25,79.5,67.1,1012.7,10.0,7.5,12.0,15.0,91.0,64.0,0.0,999.9,0,832,54,12,49,12,0,36,3,7,177,31,62,8,111,170,50,32,5,6,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
7,2015,07,26,2015-07-26,74.7,65.5,1013.7,10.0,4.1,9.9,999.9,91.0,64.0,0.0,999.9,0,802,47,23,35,11,0,24,2,2,148,32,64,11,95,190,60,41,5,4,0,0,0,0,2,0,1,4,0,0,0,1,0,0,0,0,0,0
1,2015,07,27,2015-07-27,77.2,64.0,1014.7,9.9,7.2,13.0,19.0,88.0,64.0,0.0,999.9,0,835,46,24,42,15,0,55,3,4,212,30,53,4,97,157,52,23,3,7,1,0,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0
2,2015,07,28,2015-07-28,79.4,66.6,1014.5,10.0,5.8,12.0,999.9,91.0,66.9,0.0,999.9,0,767,44,20,41,13,0,46,4,5,172,32,58,4,83,143,52,30,2,2,0,1,1,0,2,4,4,1,1,0,1,1,0,0,0,0,0,0
3,2015,07,29,2015-07-29,81.3,66.0,1013.4,10.0,8.0,15.9,22.0,91.0,66.9,0.0,999.9,0,764,44,13,37,11,0,47,8,3,157,38,55,9,94,142,63,31,2,3,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0
4,2015,07,30,2015-07-30,77.1,55.3,1016.2,10.0,10.2,19.0,24.1,88.0,64.9,0.0,999.9,0,775,65,15,45,11,0,34,5,2,160,25,48,6,88,146,70,34,3,9,2,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
5,2015,07,31,2015-07-31,78.2,56.4,1015.1,10.0,10.9,18.1,27.0,88.0,64.9,0.0,999.9,0,782,41,19,40,15,1,61,3,4,173,35,50,7,78,147,55,30,6,5,0,1,2,0,0,2,5,1,0,1,0,0,0,0,0,0,0,0
6,2015,08,01,2015-08-01,75.5,54.0,1014.2,10.0,9.3,15.9,21.0,87.1,64.0,0.0,999.9,0,1046,62,23,43,11,0,107,3,12,269,28,54,26,103,181,64,37,6,8,1,1,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0
7,2015,08,02,2015-08-02,79.6,65.4,1009.3,9.7,11.7,20.0,45.1,91.0,64.0,0.0,999.9,0,822,40,20,37,12,1,30,7,2,177,36,48,13,83,198,64,29,8,10,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0
1,2015,08,03,2015-08-03,75.7,60.1,1008.3,10.0,10.0,19.0,31.1,91.0,66.9,0.53,999.9,0,729,62,18,27,9,0,45,4,3,170,22,59,1,87,124,52,32,3,3,0,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0
2,2015,08,04,2015-08-04,72.2,53.5,1013.2,10.0,7.4,14.0,19.0,82.0,61.0,0.0,999.9,0,761,38,20,30,6,0,43,4,1,162,38,53,3,72,148,83,37,2,11,1,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0
3,2015,08,05,2015-08-05,72.7,55.6,1016.4,10.0,4.6,11.1,15.0,82.0,61.0,0.0,999.9,0,772,51,23,31,11,1,47,4,3,169,26,53,2,77,129,76,41,3,4,0,0,1,0,4,12,1,2,1,0,0,0,0,0,0,0,0,0
4,2015,08,06,2015-08-06,73.3,60.6,1014.6,10.0,6.6,11.1,14.0,82.9,61.0,0.0,999.9,0,809,61,25,45,10,1,40,3,2,192,26,46,6,79,141,78,31,6,5,0,0,1,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0
5,2015,08,07,2015-08-07,73.2,59.3,1012.6,10.0,7.0,13.0,20.0,82.9,63.0,0.0,999.9,0,839,57,24,45,10,1,43,3,2,198,35,50,11,79,163,71,22,8,6,1,0,3,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0
6,2015,08,08,2015-08-08,75.3,62.6,1011.9,10.0,6.7,11.1,999.9,82.9,63.0,0.0,999.9,0,849,51,18,52,8,2,47,5,2,184,28,52,3,104,187,59,27,2,11,1,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
7,2015,08,09,2015-08-09,71.8,65.9,1014.1,6.9,4.4,11.1,999.9,82.0,66.9,0.0,999.9,0,745,50,16,34,12,1,19,2,2,160,25,37,6,86,183,69,25,6,8,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,2015,08,10,2015-08-10,75.1,67.7,1011.3,8.0,4.8,19.0,22.9,84.0,66.9,0.0,999.9,0,809,62,27,44,6,0,46,3,3,190,24,64,4,79,149,59,35,2,7,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2,2015,08,11,2015-08-11,72.9,62.3,1015.1,10.0,6.6,13.0,999.9,84.0,64.9,0.02,999.9,0,791,65,18,34,12,2,39,5,7,170,33,56,6,80,140,68,26,4,8,0,0,1,0,5,10,0,2,0,0,0,0,0,0,0,0,0,0
3,2015,08,12,2015-08-12,71.2,56.8,1020.1,10.0,3.6,8.0,999.9,82.0,61.0,0.0,999.9,0,760,51,14,38,12,1,37,3,2,177,24,54,2,70,139,84,33,1,4,0,0,2,0,2,8,0,1,1,0,0,0,0,0,0,0,0,0
4,2015,08,13,2015-08-13,73.8,60.4,1018.7,10.0,7.9,17.1,22.9,84.9,61.0,0.0,999.9,0,784,46,17,46,8,0,54,9,1,160,27,65,6,72,158,64,32,4,4,0,0,0,0,2,6,0,2,1,0,0,0,0,0,0,0,0,0
5,2015,08,14,2015-08-14,78.2,66.1,1017.9,10.0,8.5,14.0,999.9,90.0,64.9,0.0,999.9,0,808,53,12,56,7,0,38,4,3,181,34,61,7,95,129,67,33,5,6,0,0,0,0,2,9,4,1,1,0,0,0,0,0,0,0,0,0
6,2015,08,15,2015-08-15,76.6,66.7,1018.7,9.8,6.1,22.0,35.0,91.9,66.9,0.21,999.9,0,826,47,18,50,2,1,40,2,9,181,37,42,11,106,186,47,19,5,7,0,0,1,0,2,6,4,3,0,0,0,0,0,0,0,0,0,0
7,2015,08,16,2015-08-16,78.7,69.1,1018.2,9.6,5.2,13.0,20.0,91.9,66.9,0.14,999.9,0,865,31,18,45,13,1,26,5,3,179,30,70,6,113,212,58,31,9,6,0,0,1,0,2,0,3,2,0,0,0,0,1,0,0,0,0,0
1,2015,08,17,2015-08-17,78.6,67.1,1016.3,9.6,6.2,19.0,26.0,89.1,68.0,0.0,999.9,0,741,51,23,48,13,1,54,5,3,170,22,50,4,79,136,48,22,4,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
2,2015,08,18,2015-08-18,73.6,66.8,1011.2,9.5,6.4,13.0,20.0,88.0,66.9,0.25,999.9,0,762,47,17,47,11,1,49,5,2,179,28,43,7,74,136,59,30,3,8,0,0,3,0,2,9,1,0,1,0,0,0,0,0,0,0,0,0
3,2015,08,19,2015-08-19,71.7,63.2,1004.9,9.7,11.1,21.0,28.0,82.9,66.9,0.27,999.9,0,793,58,19,32,10,0,44,3,1,188,25,53,3,87,136,74,31,0,9,0,0,1,0,4,12,0,2,0,0,0,0,0,0,1,0,0,0
4,2015,08,20,2015-08-20,64.8,52.9,1008.9,10.0,13.6,18.1,28.0,75.0,59.0,0.0,999.9,0,840,59,19,46,12,0,42,5,6,192,37,46,4,74,118,108,36,3,6,2,0,2,0,2,15,2,2,2,0,0,0,0,0,0,0,0,0
5,2015,08,21,2015-08-21,68.7,53.0,1017.1,10.0,6.7,14.0,15.9,82.0,55.0,0.0,999.9,0,858,50,12,38,9,1,51,3,3,214,31,61,6,92,128,90,40,8,4,2,0,2,0,1,8,2,2,0,0,0,0,0,0,0,0,0,0
6,2015,08,22,2015-08-22,72.1,56.7,1018.1,10.0,9.3,19.0,24.1,82.0,55.0,0.0,999.9,0,845,56,18,39,16,2,41,6,3,159,45,63,3,111,178,57,34,2,4,0,0,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0
7,2015,08,23,2015-08-23,71.5,58.6,1012.3,9.8,9.8,17.1,25.1,81.0,60.1,0.0,999.9,0,806,49,20,34,11,0,32,4,2,171,30,41,9,85,197,70,27,6,9,0,1,1,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0
1,2015,08,24,2015-08-24,65.0,49.0,1013.2,10.0,11.5,20.0,29.9,77.0,55.0,0.0,999.9,0,724,53,20,38,12,0,38,6,3,154,30,43,2,86,124,62,32,4,8,0,0,3,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0
2,2015,08,25,2015-08-25,63.4,48.2,1015.5,10.0,8.9,15.0,22.9,75.0,55.0,0.0,999.9,0,767,58,16,39,14,0,49,3,1,185,28,56,6,79,114,55,43,1,4,0,0,2,0,3,6,1,3,1,0,0,0,0,0,0,0,0,0
3,2015,08,26,2015-08-26,61.9,52.4,1019.7,10.0,6.0,9.9,999.9,72.0,55.9,0.0,999.9,0,792,56,23,34,18,1,64,4,3,189,36,45,4,89,103,67,29,6,7,1,0,2,0,2,4,0,3,0,0,0,0,0,2,0,0,0,0
4,2015,08,27,2015-08-27,63.1,52.3,1021.6,9.9,3.6,12.0,999.9,75.9,51.1,0.0,999.9,0,764,56,10,37,13,0,45,7,2,200,30,29,5,81,122,72,35,1,7,3,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
5,2015,08,28,2015-08-28,65.5,56.8,1019.8,9.7,4.2,11.1,999.9,75.9,51.1,0.0,999.9,0,806,49,18,47,9,3,60,2,2,207,29,43,6,89,126,72,32,1,6,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
6,2015,08,29,2015-08-29,67.6,63.2,1017.2,7.7,5.7,8.9,999.9,72.0,55.9,0.49,999.9,0,761,47,10,42,9,0,36,5,4,153,25,60,2,105,158,65,23,4,5,0,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0
7,2015,08,30,2015-08-30,68.4,63.9,1016.9,5.4,3.3,9.9,999.9,77.0,63.0,0.25,999.9,0,800,57,26,39,7,0,30,5,2,172,34,57,6,93,151,69,28,9,8,0,0,1,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0
1,2015,08,31,2015-08-31,71.0,64.2,1016.9,6.0,2.8,7.0,999.9,84.9,60.1,0.0,999.9,1,745,45,16,33,9,0,48,5,6,176,27,43,3,76,133,67,35,2,8,0,0,1,1,2,1,4,3,1,0,0,0,0,0,0,0,0,0
2,2015,09,01,2015-09-01,77.7,69.9,1016.3,8.7,4.5,9.9,18.1,88.0,60.1,0.0,999.9,0,956,56,20,36,13,0,122,6,19,200,30,56,25,87,148,74,35,12,5,0,0,1,0,3,4,2,1,0,0,0,0,0,0,1,0,0,0
3,2015,09,02,2015-09-02,80.3,69.4,1015.9,9.9,7.1,13.0,19.0,90.0,68.0,0.0,999.9,0,801,57,14,51,7,2,44,7,4,169,29,54,1,93,118,77,35,6,5,1,1,0,0,4,8,2,10,1,0,0,0,1,0,0,0,0,0
4,2015,09,03,2015-09-03,81.0,68.3,1013.2,10.0,6.9,14.0,20.0,91.0,72.0,0.0,999.9,0,875,59,18,35,9,0,41,2,5,227,44,59,2,82,153,80,31,4,13,0,0,1,0,2,6,0,2,0,0,0,0,0,0,0,0,0,0
5,2015,09,04,2015-09-04,74.4,66.8,1014.8,9.9,5.4,11.1,15.9,91.0,68.0,0.0,999.9,0,815,54,13,37,12,2,67,4,4,200,34,50,6,87,128,68,24,4,11,0,1,0,1,4,1,0,2,0,0,0,1,0,0,0,0,0,0
6,2015,09,05,2015-09-05,75.4,67.3,1017.8,9.6,6.1,13.0,999.9,87.1,68.0,0.0,999.9,0,767,31,20,39,14,0,34,1,5,172,36,44,8,86,169,56,27,7,10,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0
7,2015,09,06,2015-09-06,79.9,66.6,1017.3,9.9,7.9,14.0,19.0,91.9,69.1,0.0,999.9,0,818,39,20,42,7,0,23,10,3,162,31,61,8,97,191,77,27,4,3,1,1,1,0,3,2,2,2,1,0,0,0,0,0,0,0,0,0
1,2015,09,07,2015-09-07,81.5,66.9,1014.4,10.0,7.3,9.9,999.9,91.9,70.0,0.0,999.9,0,808,49,15,34,14,1,27,5,6,160,34,55,8,98,173,80,29,8,7,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
2,2015,09,08,2015-09-08,77.0,69.6,1011.5,9.3,6.5,22.0,29.9,88.0,70.0,0.02,999.9,1,717,52,13,41,6,0,53,2,4,174,25,51,4,73,110,61,32,4,4,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0
3,2015,09,09,2015-09-09,70.2,60.4,1013.8,10.0,6.5,11.1,999.9,81.0,66.0,1.02,999.9,0,711,45,22,41,8,1,42,4,4,167,27,46,6,78,116,70,19,2,7,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
4,2015,09,10,2015-09-10,64.0,56.0,1014.2,9.7,4.0,14.0,22.0,77.0,54.0,0.0,999.9,0,659,46,8,45,12,0,34,6,1,156,24,40,1,81,112,56,26,3,4,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
5,2015,09,11,2015-09-11,61.9,56.5,1014.2,9.7,8.2,19.0,25.1,73.9,54.0,0.26,999.9,0,691,46,14,43,7,1,49,1,1,151,23,46,6,80,103,74,23,4,12,1,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0
6,2015,09,12,2015-09-12,57.6,45.8,1017.1,10.0,10.0,15.9,22.0,66.9,52.0,0.12,999.9,0,724,47,15,21,7,0,47,5,3,158,23,41,6,84,157,51,34,10,10,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
7,2015,09,13,2015-09-13,58.1,44.5,1016.8,10.0,6.2,9.9,17.1,70.0,48.0,0.0,999.9,0,734,26,13,31,12,0,31,5,1,143,33,31,5,109,187,56,30,6,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,2015,09,14,2015-09-14,65.3,48.8,1016.4,10.0,9.2,18.1,26.0,82.0,48.0,0.0,999.9,0,791,50,16,42,6,0,42,5,6,203,36,59,5,78,140,56,26,3,2,0,0,0,0,1,2,8,5,0,0,0,0,0,0,0,0,0,0
2,2015,09,15,2015-09-15,72.9,53.9,1020.5,10.0,11.2,15.0,22.9,82.0,52.0,0.0,999.9,0,813,56,24,38,12,1,69,6,5,178,42,54,7,80,122,66,34,1,11,0,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0
3,2015,09,16,2015-09-16,70.5,52.8,1021.8,10.0,9.7,18.1,22.9,82.9,55.9,0.0,999.9,0,766,37,14,41,9,1,47,2,1,176,34,48,3,68,144,82,35,0,8,3,0,2,1,2,5,0,2,1,0,0,0,0,0,0,0,0,0
4,2015,09,17,2015-09-17,71.7,58.5,1016.6,10.0,9.7,29.9,42.0,84.9,55.9,0.0,999.9,0,717,41,11,41,12,0,40,2,4,183,19,53,5,62,133,66,27,8,2,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
5,2015,09,18,2015-09-18,72.0,67.2,1010.1,7.9,7.4,17.1,24.1,84.9,61.0,1.65,999.9,0,791,53,12,50,13,0,55,5,2,188,26,47,8,101,127,52,34,3,2,1,0,3,0,2,3,2,1,0,0,0,0,1,0,0,0,0,0
6,2015,09,19,2015-09-19,65.5,57.4,1012.8,8.3,9.7,21.0,36.9,73.9,57.0,1.17,999.9,1,792,48,18,32,10,0,36,3,0,185,30,53,6,79,162,77,33,2,4,0,1,2,0,2,2,2,3,1,0,0,0,0,0,1,0,0,0
7,2015,09,20,2015-09-20,60.4,48.6,1020.9,10.0,2.6,9.9,999.9,73.0,50.0,0.05,999.9,0,811,53,17,26,14,0,38,3,2,183,31,43,2,80,205,67,24,5,9,1,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0
1,2015,09,21,2015-09-21,62.1,49.4,1020.3,9.9,4.6,11.1,999.9,73.9,50.0,0.0,999.9,0,735,44,14,47,16,0,40,3,3,157,30,65,4,68,138,67,20,5,8,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2,2015,09,22,2015-09-22,64.6,51.5,1020.9,9.9,3.3,7.0,999.9,80.1,52.0,0.0,999.9,0,777,51,22,42,14,0,45,3,0,146,39,60,9,78,132,77,32,2,11,1,0,0,0,1,9,2,1,0,0,0,0,0,0,0,0,0,0
3,2015,09,23,2015-09-23,68.2,52.1,1023.6,10.0,3.4,9.9,999.9,80.1,53.1,0.0,999.9,0,833,49,23,41,10,2,46,3,3,198,28,53,7,87,149,85,26,2,8,1,0,2,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0
4,2015,09,24,2015-09-24,66.7,56.6,1024.0,9.9,4.6,8.9,999.9,80.1,55.9,0.0,999.9,0,718,37,20,40,9,1,40,4,0,167,26,52,4,74,128,67,29,2,6,1,1,1,0,0,4,1,2,1,0,0,1,0,0,0,0,0,0
5,2015,09,25,2015-09-25,65.5,59.6,1023.7,9.4,7.2,14.0,999.9,75.9,55.9,0.0,999.9,0,811,54,11,56,10,1,50,2,3,161,28,59,7,99,145,73,30,4,6,0,0,2,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0
6,2015,09,26,2015-09-26,67.0,58.5,1023.5,9.5,6.9,12.0,999.9,75.0,60.1,0.0,999.9,0,792,45,14,36,9,0,31,5,2,161,36,57,4,108,169,57,36,5,6,0,0,2,0,0,1,3,2,2,1,0,0,0,0,0,0,0,0
7,2015,09,27,2015-09-27,67.4,59.5,1019.5,9.9,6.3,8.0,999.9,75.0,60.1,0.0,999.9,0,802,43,14,45,12,0,27,3,5,148,37,59,10,97,172,75,32,6,9,0,2,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0
1,2015,09,28,2015-09-28,69.6,63.6,1015.6,10.0,4.3,8.9,999.9,77.0,61.0,0.0,999.9,0,753,44,18,42,12,2,41,2,0,173,41,55,7,74,134,68,27,1,8,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
2,2015,09,29,2015-09-29,64.4,59.6,1014.9,8.9,9.6,19.0,26.0,77.0,57.0,0.0,999.9,0,670,49,16,31,9,2,44,2,1,157,31,48,5,74,101,59,23,3,8,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
3,2015,09,30,2015-09-30,56.7,44.1,1021.7,10.0,14.3,20.0,25.1,68.0,53.1,0.4,999.9,0,678,45,18,35,10,0,39,4,5,177,24,31,3,74,103,73,24,0,6,0,0,2,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0
4,2015,10,01,2015-10-01,55.2,42.4,1025.3,10.0,14.5,21.0,27.0,61.0,52.0,0.0,999.9,0,890,76,22,38,10,0,119,2,11,183,42,49,17,79,108,82,26,6,6,0,2,2,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0
5,2015,10,02,2015-10-02,55.0,41.7,1027.0,10.0,16.4,22.0,29.9,60.1,51.1,0.0,999.9,0,799,51,13,49,12,0,57,6,1,185,36,45,7,68,127,105,28,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,2015,10,03,2015-10-03,52.1,39.6,1024.1,9.5,16.3,20.0,28.0,60.1,48.0,0.0,999.9,0,709,50,15,44,9,1,35,5,3,149,42,40,6,78,109,63,45,3,8,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
7,2015,10,04,2015-10-04,51.9,47.4,1022.4,9.7,11.0,15.0,24.1,57.0,48.0,0.01,999.9,0,654,45,14,24,10,1,23,1,3,142,32,44,8,81,128,64,23,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2015,10,05,2015-10-05,57.0,53.8,1021.7,7.8,6.8,8.9,999.9,60.1,50.0,0.0,999.9,0,755,52,13,41,9,0,66,5,5,165,34,54,8,63,117,79,25,4,11,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2015,10,06,2015-10-06,60.2,53.8,1020.6,8.1,4.5,8.9,999.9,71.1,55.0,0.0,999.9,0,752,66,17,43,14,1,39,3,4,168,31,59,7,63,110,84,22,5,6,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0
3,2015,10,07,2015-10-07,62.0,54.9,1019.9,9.5,6.0,11.1,999.9,71.1,55.0,0.0,999.9,0,718,49,18,44,5,0,45,3,2,141,32,55,2,74,132,68,28,1,6,1,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0
4,2015,10,08,2015-10-08,61.7,52.4,1016.9,10.0,6.8,14.0,21.0,77.0,50.0,0.0,999.9,0,701,45,16,28,4,0,38,3,1,161,28,46,3,60,148,64,39,2,4,0,0,0,1,0,7,1,1,1,0,0,0,0,0,0,0,0,0
5,2015,10,09,2015-10-09,60.4,52.1,1017.1,9.7,9.9,15.9,22.0,77.0,50.0,0.05,999.9,0,795,52,9,39,12,0,54,3,1,195,31,35,9,83,133,100,22,3,11,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6,2015,10,10,2015-10-10,53.2,43.7,1022.1,9.7,4.2,11.1,999.9,64.9,42.1,0.0,999.9,0,729,48,19,32,6,2,41,6,4,173,28,48,4,100,122,62,16,5,6,1,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0
7,2015,10,11,2015-10-11,61.5,46.7,1010.9,10.0,9.3,15.9,25.1,79.0,42.1,0.0,999.9,0,735,49,15,26,13,0,19,3,2,142,27,59,11,102,176,41,30,7,7,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
1,2015,10,12,2015-10-12,67.1,48.6,1000.7,10.0,12.4,22.0,34.0,79.0,51.1,0.0,999.9,0,732,54,16,44,8,0,38,2,0,157,26,47,6,87,142,58,26,4,9,0,0,0,1,1,0,3,1,1,0,0,1,0,0,0,0,0,0
2,2015,10,13,2015-10-13,55.7,41.3,1003.7,10.0,13.4,24.1,29.9,75.0,48.9,0.0,999.9,0,741,50,22,47,4,0,42,5,2,162,22,47,5,88,144,61,23,3,7,0,0,3,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
3,2015,10,14,2015-10-14,52.3,39.3,1013.3,10.0,6.9,11.1,999.9,63.0,42.1,0.0,999.9,0,764,46,20,59,7,1,49,2,3,176,29,47,6,85,120,77,15,4,6,1,0,1,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0
4,2015,10,15,2015-10-15,54.8,36.3,1015.5,10.0,8.9,22.9,31.1,69.1,42.1,0.0,999.9,0,816,58,18,50,7,0,67,2,5,190,30,52,3,89,110,80,31,7,7,2,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
5,2015,10,16,2015-10-16,48.9,30.0,1022.7,10.0,9.7,19.0,22.9,69.1,42.1,0.0,999.9,0,734,46,16,41,10,1,48,5,3,170,25,53,6,83,107,71,29,5,5,0,0,1,0,3,1,0,2,2,0,0,0,0,1,0,0,0,0
6,2015,10,17,2015-10-17,42.5,23.1,1029.0,10.0,9.2,13.0,18.1,55.0,33.1,0.0,999.9,0,706,37,14,37,13,0,25,5,4,182,23,39,6,90,141,54,20,4,4,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0
7,2015,10,18,2015-10-18,44.6,26.8,1030.5,10.0,3.9,8.9,999.9,60.1,33.1,0.0,999.9,0,675,42,18,36,9,2,24,4,0,111,22,35,3,111,161,56,23,6,7,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
1,2015,10,19,2015-10-19,54.9,30.7,1022.5,10.0,13.9,21.0,33.0,73.0,33.1,0.0,999.9,0,788,47,25,45,5,0,38,4,4,182,44,49,6,97,132,60,28,2,10,0,0,0,0,0,1,4,2,2,0,0,0,0,0,1,0,0,0
2,2015,10,20,2015-10-20,63.7,37.7,1017.5,10.0,11.5,20.0,28.9,73.9,45.0,0.0,999.9,0,785,42,25,49,13,0,56,6,3,185,35,46,1,84,117,86,24,6,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
3,2015,10,21,2015-10-21,62.7,51.9,1018.5,9.9,8.8,14.0,24.1,75.0,52.0,0.12,999.9,0,794,48,12,50,7,0,42,3,0,189,31,43,6,94,143,77,31,2,7,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0
4,2015,10,22,2015-10-22,59.8,48.8,1022.3,10.0,6.7,9.9,999.9,75.0,52.0,0.01,999.9,0,774,68,19,44,9,0,43,4,2,152,24,50,7,92,128,76,33,2,9,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0
5,2015,10,23,2015-10-23,55.0,44.5,1022.4,10.0,9.3,15.0,20.0,62.1,51.1,0.0,999.9,0,777,45,25,48,14,1,50,2,4,163,36,44,7,78,131,85,22,3,11,0,0,2,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0
6,2015,10,24,2015-10-24,61.8,57.9,1011.0,8.7,12.1,19.0,32.1,66.0,52.0,0.39,999.9,0,765,36,11,49,11,1,37,1,3,180,32,51,10,87,161,46,25,5,4,0,0,0,0,0,9,2,3,1,0,0,0,0,0,0,0,0,0
