"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","wdsp","visib","sndp","num_offences"
"1078",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.1,15.5,6.7,3.9,-1.73024196453018
"1079",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4.8,10.5,10,3.9,-0.989072787822531
"1080",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,25.8,9.4,9.6,3.9,-0.950063883785286
"1081",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,23.1,9.1,6.7,5.9,-1.50919150831913
"1082",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,16.9,8.9,8.5,5.9,-1.44417666825705
"1083",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10.5,4.4,9.3,5.1,-0.624989683474912
"1084",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,22,8.5,9.9,5.1,0.519271501617602
"1085",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,28.3,6.7,9.8,3.9,-0.169885803040389
"1086",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,34.2,12.3,9.4,1.2,0.233206205344474
"1087",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36.8,11.6,10,1.2,-0.325921419189369
"1088",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,31.8,4.3,10,999.9,-0.182888771052804
"1089",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,33.6,5.7,7.5,999.9,0.909360541990051
"1090",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30.9,7.4,8.7,999.9,0.298221045406548
"1091",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,29.9,5.6,9.9,999.9,0.376238853481038
"1092",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,29.6,9.9,9.8,999.9,1.00038131807696
"1093",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,32.7,8.2,9.9,999.9,0.428250725530698
"1094",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,31.1,10.9,6.5,1.2,-1.00207575583495
"1095",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,23.2,6.6,9.2,1.2,-0.872046075710796
"1096",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,27.4,5.6,7,1.2,-0.624989683474912
"1097",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,25.8,6.3,10,1.2,-0.989072787822531
"1098",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,33.3,12.4,9.3,1.2,-0.234900643102464
"1099",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,27,9,9.9,1.2,-0.11787393099073
"1100",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,27,5.9,10,1.2,-1.1321054359591
"1101",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,29.1,11,1.7,13,-2.08132210086539
"1102",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,13.5,6.6,9.3,16.9,-2.74447346949855
"1103",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,21.1,6.8,6.2,16.1,-1.89928054869158
"1104",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.4,7.2,10,14.2,-1.96429538875365
"1105",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,17.5,8.7,10,14.2,-0.338924387201784
"1106",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,29.1,6.8,9.1,9.8,-0.572977811425253
"1107",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,36,6.6,5.8,7.9,-1.40516776421981
"1108",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,25.6,12.2,7.8,7.1,-1.50919150831913
"1109",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,24.8,6.4,10,5.9,-1.223126212046
"1110",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,30.6,10.7,9.2,5.9,-1.52219447633154
"1111",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,15.9,14.2,9.7,5.1,-1.45717963626947
"1112",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,11,7.9,10,5.1,-1.18411730800875
"1113",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,18.6,15.2,8.7,5.1,-1.63922118844328
"1114",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.5,10.3,8.3,5.1,-2.22435474900195
"1115",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,11.8,4.1,9.7,5.1,-2.39339333316334
"1116",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,16.5,9.2,9,5.1,-1.63922118844328
"1117",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.3,13.3,9.7,5.1,-2.75747643751096
"1118",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,3.3,9.3,9.1,5.1,-0.924057947760456
"1119",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,21.7,6.1,8.8,5.1,-0.924057947760456
"1120",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,21.4,8.9,9.1,5.1,-1.69123306049294
"1121",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.2,9.4,10,5.1,-1.96429538875365
"1122",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,11.3,13,9.7,5.1,-1.23612918005841
"1123",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,21.1,7.7,9.4,5.1,-1.96429538875365
"1124",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,16.8,10.6,3.4,9.8,-2.66645566142406
"1125",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,6,8.3,10,9.1,-1.10609949993427
"1126",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,6,4.2,9.9,7.9,-2.31537552508885
"1127",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,18.3,4.9,5.6,7.9,0.467259629567943
"1128",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,21.3,7.1,10,7.9,-0.846040139685966
"1129",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,28.2,10.9,6.2,7.9,-1.1321054359591
"1130",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,24.1,11.4,10,7.1,-2.0943250688778
"1131",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,11.6,9.4,10,7.1,-1.44417666825705
"1132",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,12.4,10.1,10,7.1,-0.14387986701556
"1133",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,31.7,9.9,9.3,5.1,-0.338924387201784
"1134",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,34.9,7,10,3.9,-1.27513808409566
"1135",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,36.8,4.6,9.9,2,0.0381616851582496
"1136",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,40.5,5.9,4,3.9,0.402244789505868
"1137",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,42.1,6.7,6.3,999.9,0.298221045406548
"1138",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,41.8,5.5,10,999.9,0.376238853481038
"1139",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,47,5.8,10,999.9,1.18242287025076
"1140",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,51,10.3,9.7,999.9,0.974375382052125
"1141",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,45.2,7.1,10,999.9,0.727318989816242
"1142",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,58,10.9,10,999.9,0.727318989816242
"1143",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,44.6,15.3,10,999.9,-0.403939227263858
"1144",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,36.8,4.1,10,999.9,-0.429945163288688
"1145",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,41.7,6.5,10,999.9,-0.0788650269534848
"1146",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,42.5,6.6,9.7,999.9,0.701313053791412
"1147",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,42.5,9.9,7.9,999.9,-0.442948131301103
"1148",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,32.4,8.6,9.6,999.9,-0.872046075710796
"1149",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,29.1,10,5,5.1,-1.70423602850535
"1150",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,29.7,8.5,9.9,3.9,-1.09309653192185
"1151",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,36.6,11,6.5,2,0.0121557491334198
"1152",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,36.7,9,10,2,-0.507962971363178
"1153",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,29,11.6,8.8,1.2,0.0251587171458347
"1154",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,26.8,5.9,10,1.2,-0.859043107698381
"1155",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,31.6,12.8,9.5,999.9,-1.35315589217015
"1156",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,46,9.4,10,999.9,-0.0528590909286549
"1157",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,48.7,8.5,9.5,999.9,-0.390936259251443
"1158",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,58.5,13,9,999.9,0.922363510002466
"1159",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,50.1,8.7,10,999.9,-0.169885803040389
"1160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,39.7,10.1,10,999.9,-0.377933291239028
"1161",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,53.5,8.5,10,999.9,-0.650995619499742
"1162",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,45.5,5.1,10,999.9,-0.611986715462497
"1163",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,40.4,11.3,7.2,999.9,-1.56120338036879
"1164",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,44.5,8.2,3.2,999.9,-0.572977811425253
"1165",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,50.5,8.9,3.9,999.9,-0.976069819810116
"1166",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,52.6,18.5,10,999.9,-0.11787393099073
"1167",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,47.7,7.2,10,999.9,-0.03985612291624
"1168",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,54.7,8.7,10,999.9,0.649301181741752
"1169",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,60.1,11.5,9.2,999.9,0.155188397269984
"1170",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,55.8,4.8,10,999.9,0.571283373667262
"1171",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,54,8.3,10,999.9,1.02638725410179
"1172",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,52.9,7.2,9.2,999.9,-0.455951099313518
"1173",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,60.2,4.7,9.3,999.9,0.805336797890731
"1174",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,59.6,7.5,9.9,999.9,0.597289309692092
"1175",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,55.6,8.3,9.6,999.9,-0.260906579127294
"1176",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,48.6,12.3,7.1,999.9,0.259212141369304
"1177",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,44.3,16.8,10,999.9,-0.781025299623892
"1178",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,39.7,13.6,10,999.9,-0.533968907388008
"1179",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,42.3,8.3,10,999.9,0.103176525220324
"1180",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,44.2,4.2,10,999.9,0.493265565592773
"1181",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,43.5,11.3,8.6,999.9,-0.364930323226614
"1182",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,44.8,9.9,10,999.9,-0.0658620589410699
"1183",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,46.3,9.8,10,999.9,-0.0268531549038251
"1184",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,46.3,4.5,10,999.9,-0.0528590909286549
"1185",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,49.7,5.7,10,999.9,0.558280405654847
"1186",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,45.6,10.2,10,999.9,-0.742016395586647
"1187",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,62.1,5.3,10,999.9,-0.468954067325933
"1188",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,67.4,7.4,10,999.9,0.285218077394134
"1189",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,65.1,8.6,9.6,999.9,0.727318989816242
"1190",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,52.1,7.7,6,999.9,-0.338924387201784
"1191",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,55.6,5.8,2.9,999.9,0.207200269319644
"1192",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,66.9,8.6,8.7,999.9,1.33845848639974
"1193",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,71.1,8.2,9.5,999.9,1.09140209416386
"1194",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,59.5,6.6,5.6,999.9,-0.494960003350763
"1195",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,48.5,8.7,5.6,999.9,0.233206205344474
"1196",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,56.4,8.8,6.8,999.9,0.337229949443793
"1197",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,52,16.6,10,999.9,0.441253693543113
"1198",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,47.6,8.7,10,999.9,0.584286341679677
"1199",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,52.2,8.9,10,999.9,0.415247757518283
"1200",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,63.2,8.7,9,999.9,1.28644661435008
"1201",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,69,4.7,9.4,999.9,2.06662469509498
"1202",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,72.3,12.6,8.8,999.9,1.46848816652389
"1203",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,72.1,13.3,10,999.9,0.454256661555528
"1204",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,50.4,11.4,10,999.9,-0.195891739065219
"1205",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,43.5,7.2,9.9,999.9,0.0901735572079094
"1206",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,51.8,8.2,10,999.9,0.285218077394134
"1207",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,58.8,7.5,10,999.9,1.31245255037491
"1208",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,61.8,6.5,10,999.9,0.974375382052125
"1209",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,66.1,5.9,9.6,999.9,-0.468954067325933
"1210",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,70.4,12.7,9.1,999.9,-0.195891739065219
"1211",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,70.6,10.3,9.4,999.9,0.610292277704507
"1212",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,68.4,11,9.8,999.9,0.194197301307229
"1213",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,69.5,4.8,10,999.9,1.00038131807696
"1214",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,72.1,8.9,9.6,999.9,1.36446442242457
"1215",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,64.4,8.9,8.6,999.9,-0.0528590909286549
"1216",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,47.5,17,8.4,999.9,-0.742016395586647
"1217",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,55.5,4.5,10,999.9,0.636298213729337
"1218",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,62.3,5.9,9.9,999.9,0.727318989816242
"1219",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,68.2,7.5,10,999.9,-0.0268531549038251
"1220",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,65.3,9.8,9.3,999.9,0.818339765903146
"1221",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,60.1,9.9,10,999.9,0.454256661555528
"1222",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,65.7,9,8.9,999.9,0.220203237332059
"1223",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,73.1,10.5,9.6,999.9,-0.533968907388008
"1224",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,69.7,7.3,9.7,999.9,0.116179493232739
"1225",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,80.2,10.7,10,999.9,0.909360541990051
"1226",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,68.9,6.6,9.6,999.9,1.05239319012662
"1227",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,61.5,7,4.4,999.9,1.36446442242457
"1228",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,66.1,6.2,6.3,999.9,1.16941990223835
"1229",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,73.3,6.8,8.2,999.9,0.961372414039711
"1230",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.8,5,8.2,999.9,0.220203237332059
"1231",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,68.6,7.9,8.7,999.9,1.61152081466046
"1232",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,61.3,4.8,8.7,999.9,-0.000847218878995183
"1233",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,71.6,7.1,7.2,999.9,0.584286341679677
"1234",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,60.8,10.2,10,999.9,0.662304149754167
"1235",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,62.8,6,10,999.9,0.558280405654847
"1236",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,73.5,7.6,9.7,999.9,0.779330861865901
"1237",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,75.2,7.8,9.6,999.9,0.740321957828657
"1238",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,75.3,9.5,10,999.9,0.116179493232739
"1239",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,70.2,4.5,10,999.9,0.0641676211830795
"1240",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,70.7,6.3,8.9,999.9,0.792333829878316
"1241",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,63.1,7.7,6.7,999.9,0.792333829878316
"1242",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,64,9,9.6,999.9,-0.000847218878995183
"1243",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,67.5,3.2,9.9,999.9,0.961372414039711
"1244",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,68.1,3.6,8.2,999.9,0.376238853481038
"1245",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,68.1,6.2,8.4,999.9,0.337229949443793
"1246",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,60.7,6.6,10,999.9,2.1706484391943
"1247",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,59.3,8.6,9.7,999.9,0.441253693543113
"1248",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,64.2,4.4,10,999.9,0.584286341679677
"1249",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,69.7,3.5,9.5,999.9,1.58551487863563
"1250",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,72.4,4,6.4,999.9,2.27467218329362
"1251",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.2,7.3,7.8,999.9,0.441253693543113
"1252",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,67.3,13,8.5,999.9,-0.286912515152124
"1253",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,59.7,6.8,10,999.9,-0.0658620589410699
"1254",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,63.6,6.7,5.8,999.9,-0.663998587512157
"1255",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,69,3.5,8.8,999.9,0.207200269319644
"1256",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,70.4,4,9.8,999.9,0.974375382052125
"1257",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,73.6,4.5,7.9,999.9,1.01338428608937
"1258",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,75.7,8.7,9.9,999.9,0.766327893853486
"1259",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,76.2,10,10,999.9,-0.156882835027974
"1260",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,65.8,9,10,999.9,0.948369446027296
"1261",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,66,6,9.7,999.9,-0.650995619499742
"1262",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,77.3,7.9,7.8,999.9,1.32545551838733
"1263",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,78.7,6.7,9.8,999.9,0.688310085778997
"1264",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.4,8.2,10,999.9,0.532274469630017
"1265",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,74.5,6.3,10,999.9,0.714316021803827
"1266",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,74.9,8.5,10,999.9,0.701313053791412
"1267",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,73.6,4,10,999.9,0.662304149754167
"1268",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,74.4,3.5,10,999.9,1.1304109982011
"1269",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,75.2,5.1,10,999.9,1.87158017490876
"1270",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,79.5,7.5,10,999.9,1.41647629447423
"1271",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,74.7,4.1,10,999.9,1.02638725410179
"1272",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,77.2,7.2,9.9,999.9,1.45548519851148
"1273",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,79.4,5.8,10,999.9,0.571283373667262
"1274",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,81.3,8,10,999.9,0.532274469630017
"1275",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,77.1,10.2,10,999.9,0.675307117766582
"1276",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,78.2,10.9,10,999.9,0.766327893853486
"1277",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,79.6,11.7,9.7,999.9,1.28644661435008
"1278",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,75.7,10,10,999.9,0.0771705891954945
"1279",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,72.2,7.4,10,999.9,0.493265565592773
"1280",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,72.7,4.6,10,999.9,0.636298213729337
