"","temp","wdsp","visib","num_offences"
"605",47.1,9.4,5.6,0.115574394524965
"618",32,10.6,9.1,-1.51234113171814
"625",27.5,10.6,9.9,-0.878462519729674
"635",33.2,9.4,8.8,-1.45471580335555
"645",41.4,12.8,10,-1.03693217272679
"655",54.8,16,10,-0.734399198823204
"665",55.1,20.4,9.7,-0.734399198823204
"675",46.3,18.9,10,-0.964900512273555
"685",39,7.6,10,-0.835243523457733
"695",31.8,11.8,10,-0.979306844364202
"705",24,8.7,10,-1.08015116899873
"717",26.5,4.7,10,-2.60722237060731
"725",29.5,9.6,4.8,-2.78009835569507
"745",23.5,10.9,10,-1.81487410562173
"755",29,5.5,10,-0.950494180182909
"765",38.2,8.1,7,-0.359834564466384
"775",42.3,11.9,9.6,-0.864056187639027
"785",40.8,5.6,10,-1.85809310189367
"795",48.6,8.8,9.2,-0.547116881644794
"805",43.7,8.1,9.7,-1.20980815781455
"818",33.5,12.9,10,-1.25302715408649
"825",36.8,9.7,10,-0.979306844364202
"835",58.3,12.5,10,0.648608681878902
"845",42.7,11.8,6.9,-0.561523213735441
"855",51.3,6.8,4.5,-0.460678889100912
"865",50.4,6.1,5,-0.172552247287974
"875",43.8,9.3,9.9,-0.878462519729674
"885",40.9,9,6.7,-0.936087848092262
"895",43.3,12.1,6.8,-0.619148542098029
"905",39.3,14.1,6,0.619796017697608
"918",44.6,5.8,10,1.39773795059254
"925",49.7,4.9,10,-0.633554874188676
"935",50.4,6.2,8.9,-0.532710549554147
"945",48.9,8.9,8,-0.316615568194443
"955",44.8,9.9,6.9,-1.45471580335555
"965",42.9,17.5,8.7,-0.950494180182909
"975",43.8,11.1,10,-0.417459892828972
"985",49.9,9.3,10,-0.547116881644794
"995",64.1,15.7,10,0.389294704247257
"1005",68.8,15.7,9.9,-0.734399198823204
"1019",46.8,8.7,7.3,-0.446272557010265
"1025",47.7,5.5,10,-0.100520586834739
"1035",49.7,8.6,9.5,-0.993713176454849
"1045",54.1,7.7,10,0.562170689335021
"1055",69.7,12.9,9.5,1.19604930132349
"1065",68.1,12.2,9.3,-0.676773870460617
"1075",58.8,6,10,0.259637715431435
"1085",55.4,9.3,10,0.0147300698904367
"1095",64.7,8.5,10,0.346075707975316
"1105",56.5,11.3,10,-0.302209236103796
"1119",50.4,12.7,10,1.16723663714219
"1125",49.7,9.4,10,-0.475085221191559
"1135",54.5,3.5,10,-0.446272557010265
"1145",55.3,7.2,10,0.0291364019810837
"1155",63.7,9.2,10,0.33166937588467
"1165",69.5,11.9,10,0.346075707975316
"1175",54.3,12,8.7,-0.258990239831855
"1185",48.4,6.5,9.8,1.41214428268319
"1195",45.5,13.7,8.2,-1.69962344889655
"1205",43.6,14.3,3.4,-1.10896383318002
"1217",49.6,10.1,7.6,1.85874057749325
"1225",45.8,15.8,9.6,-0.647961206279323
"1235",47.6,5.8,10,0.0723553982530245
"1245",48.7,8.9,10,0.101168062434318
"1255",49.1,12,10,0.936735323691841
"1265",51,10.3,9.9,-0.302209236103796
"1275",48.3,8.3,10,-1.49793479962749
"1285",46.1,5.5,10,-0.417459892828972
"1295",48.1,6.3,9.8,-0.388647228647678
"1305",55,5.3,9.5,-1.02252584063614
"1319",54.8,9.5,6.6,0.0435427340717306
"1325",58.6,5.3,10,1.65705192822419
"1335",62.1,7.2,10,-0.14373958310668
"1345",62.4,6.3,10,-0.316615568194443
"1355",62.5,7.5,10,1.97399123421842
"1365",74.1,10.2,10,0.202012387068847
"1375",78.3,16.7,10,1.45536327895513
"1385",74,18.1,9.8,0.590983353516314
"1395",48,15.6,9.4,0.605389685606961
"1405",51.4,10.9,8.5,-1.0081195085455
"1419",60.8,9.1,7.7,0.821484666966666
"1425",57.5,11.4,10,0.907922659510547
"1435",60.7,7.4,9.1,0.0723553982530245
"1445",56.9,10.1,7.9,0.403701036337904
"1455",58.8,10.6,10,0.418107368428551
"1465",60.2,5.2,9.2,0.475732696791139
"1475",61.7,5.4,9.4,0.951141655782488
"1485",67.6,5.4,9.6,-0.417459892828972
"1495",68.7,10.5,10,0.490139028881786
"1505",64.2,9.5,10,1.15283030505155
"1519",63.8,9.3,10,0.0723553982530245
"1522",66.4,4.8,10,2.31974320439395
"1533",70.5,4,10,1.54180127149901
"1545",73.4,5.4,10,1.28248729386737
"1555",80.1,7.5,10,1.23926829759543
"1565",70,9.9,10,0.0435427340717306
"1575",64.5,12.6,10,1.32570629013931
"1585",66.7,8.9,10,0.778265670694725
"1595",69.1,3.3,10,0.504545360972433
"1605",74.3,7.5,9.9,1.18164296923284
"1619",75.6,9.9,10,0.735046674422784
"1625",81.8,13.1,10,1.1384239729609
"1635",85,11.6,10,0.115574394524965
"1645",79.9,6.5,10,1.08079864459831
"1655",77.3,7.9,9.6,0.504545360972433
"1665",76.2,8.1,9.5,1.28248729386737
"1675",76.8,8.8,9.8,1.45536327895513
"1685",78,8.7,9.8,1.34011262222996
"1695",74.4,10,10,0.749453006513431
"1705",70.2,9.3,10,0.158793390796906
"1719",67.2,9,10,0.994360652054429
"1725",67.7,5.5,10,0.749453006513431
"1735",78.5,10.7,10,1.21045563341413
"1745",76.9,10.7,9.7,0.634202349788255
"1755",69.6,11,10,1.22486196550478
"1765",64,11,9.9,0.8935163274199
"1775",64,10.5,10,0.763859338604078
"1785",64.6,7,10,0.547764357244374
"1795",67.6,11.1,9.7,-0.388647228647678
"1805",74.4,12.2,9.6,0.605389685606961
"1819",73,5.7,8.4,0.634202349788255
"1833",74.4,9,10,0.663015013969549
"1845",73,6.7,10,1.87314690958389
"1855",72.3,7,10,0.8935163274199
"1865",76.2,5.4,9.5,1.80111524913066
"1875",80.7,4.5,10,0.677421346060196
"1885",80.9,8.7,9.8,0.346075707975316
"1895",70.5,6.6,10,0.360482040065963
"1905",73.4,6.1,10,1.28248729386737
"1919",77,7.2,9.5,0.648608681878902
"1925",76.4,4.3,9.5,0.504545360972433
"1935",75.4,9.4,8.9,-0.619148542098029
"1945",78.2,8.7,9.9,1.23926829759543
"1955",70.9,8.3,10,0.922328991601194
"1965",69.7,4.7,10,2.23330521185007
"1975",71.8,9.6,10,1.12401764087025
"1985",67.4,6.1,10,1.62823926404289
"1995",73.7,3.6,9,0.835890999057313
"2005",80.5,5.8,10,0.504545360972433
"2019",76.7,8.6,9.1,0.389294704247257
"2025",79.7,4.9,9.7,0.346075707975316
"2035",77.4,7.5,9,0.302856711703376
"2045",78.8,5,9.6,1.55620760358966
"2055",70.6,9.4,10,0.691827678150843
"2065",71.2,6.6,10,1.67145826031484
"2075",74.9,6.8,9.9,0.259637715431435
"2085",77.9,8.6,8.6,0.807078334876019
"2095",73.6,12,10,1.68586459240548
"2108",72,9.8,10,0.951141655782488
"2119",73.3,5.3,10,1.21045563341413
"2124",75.7,2.5,10,0.864703663238606
"2145",76.7,5.9,9.9,0.576577021425668
"2155",74.7,7.4,9.6,1.65705192822419
"2185",70.7,3.7,10,1.88755324167454
"2195",69.5,6.6,10,0.562170689335021
"2205",70.2,4.9,10,0.490139028881786
"2219",72.9,3.8,9.9,0.504545360972433
"2225",73.8,7.4,10,0.807078334876019
"2235",71.3,7,10,0.446920032609845
"2245",68.4,7.8,10,1.1384239729609
"2255",68.8,3.4,10,-0.057301590562798
"2265",72.4,3.8,10,1.16723663714219
"2275",75.4,5.8,9.9,0.879109995329253
"2285",75,7,9.5,0.879109995329253
"2295",77.3,12,9.4,0.490139028881786
"2305",74.2,10.7,10,1.80111524913066
"2319",74.2,5.2,10,2.27652420812201
"2325",75.1,4.5,9.8,0.605389685606961
"2335",78.1,6.8,10,0.288450379612729
"2345",75.9,11.5,10,0.663015013969549
"2355",69.6,9.4,10,0.1876060549782
"2365",66.7,7,10,0.965547987873135
"2375",63.6,4.7,10,0.547764357244374
"2385",66.9,5.6,10,0.648608681878902
"2395",68.4,7.6,10,0.317263043794023
"2405",69.8,6,9,-0.66236753836997
"2419",67.7,4.5,8.2,-0.14373958310668
"2425",70.3,4.5,9.5,0.778265670694725
"2435",69.3,10.3,9.8,0.0291364019810837
"2453",62.3,4.2,10,0.547764357244374
"2465",68.1,6,9.4,0.33166937588467
"2475",73.3,10.6,9.7,-0.258990239831855
"2485",63.2,10.8,10,-0.417459892828972
"2495",57.8,9.4,10,-1.23862082199585
"2505",59.8,8.2,10,-0.0861142547440919
"2519",62.4,5.6,10,-0.460678889100912
"2525",63.5,7.7,10,0.0291364019810837
"2535",60.8,5.7,10,0.0723553982530245
"2545",62.2,3.7,9.9,-0.619148542098029
"2555",65,6,10,-0.114926918925386
"2565",65.8,5.2,9.7,-0.403053560738325
"2575",68.4,3.6,6.7,0.000323737799789801
"2585",73.4,7.7,10,1.06639231250766
"2595",76.9,7.8,10,1.32570629013931
"2605",76.6,6.6,9.9,1.12401764087025
"2619",67.7,6.3,10,0.547764357244374
"2625",69.9,6.2,9.4,-0.374240896557031
"2635",74.8,8.3,8.3,1.34011262222996
"2645",83.4,6,10,1.05198598041702
"2655",83.7,6,10,0.922328991601194
"2665",82.7,5.1,10,1.3833316185019
"2675",81.1,5.6,9.7,1.1096113087796
"2685",79.4,5.4,10,1.25367462968607
"2695",80,6.8,10,0.216418719159494
"2705",69.9,10.2,10,-0.114926918925386
"2719",62,7.6,10,-0.244583907741208
"2725",64.1,8.7,10,1.09520497668896
"2735",61.1,7.1,10,0.173199722887553
"2743",59.1,7.5,10,1.70027092449613
"2755",69.3,10,10,0.259637715431435
"2765",72.8,13.1,10,0.0579490661623776
"2775",71.4,8.9,9.5,0.115574394524965
"2785",64.6,4,10,0.1876060549782
"2795",64.2,6,6.3,0.202012387068847
"2805",69.5,13.9,9.1,-0.316615568194443
"2819",64.6,9.2,10,-0.230177575650561
"2825",66.1,3.6,10,0.173199722887553
"2835",61.6,10.9,9.7,-0.446272557010265
"2845",58.8,12.4,6.5,-1.6852171168059
"2855",57.8,6.8,9.1,0.446920032609845
"2865",61.4,6,9.5,0.504545360972433
"2875",63.6,6.8,6,-1.25302715408649
"2885",60.2,14.2,8.3,-1.36827781081167
"2895",51.7,7.3,10,0.418107368428551
"2905",57,9.3,10,-0.215771243559914
"2919",59.4,10.3,10,0.576577021425668
"2925",61.4,7.3,10,0.576577021425668
"2935",61.4,6.2,10,1.65705192822419
"2945",67.5,11.8,10,1.15283030505155
"2955",65.6,13.9,8.6,0.0723553982530245
"2965",52.3,7.4,8.3,0.0867617303436715
"2975",48.4,10.6,9,-0.647961206279323
"2985",44.1,7.3,10,-0.287802904013149
"2995",46.5,7.4,10,0.302856711703376
"3005",45,13.1,10,1.22486196550478
"3019",38.5,10.9,9.7,-0.244583907741208
"3025",39.9,6.8,10,-0.547116881644794
"3035",44.8,11.7,10,-0.374240896557031
"3045",37.8,12.6,10,0.346075707975316
"3054",38.7,7.6,9.7,1.31129995804866
"3064",46.6,5.4,4.7,-0.172552247287974
"3075",44.4,8.3,9.7,0.792672002785372
"3085",45.7,8.7,6.5,0.317263043794023
"3095",49.5,4.5,3.3,0.562170689335021
"3105",41,8.9,10,-0.244583907741208
"3119",40,8.9,10,-0.806430859276439
"3125",36.6,3.9,10,0.346075707975316
"3135",38.8,9,10,-1.12337016527067
"3145",24,9.2,9.1,-0.806430859276439
"3155",29.5,8.6,9.9,-0.66236753836997
"3165",37.6,3.2,8.5,-0.979306844364202
"3175",36.4,5.3,4.6,-0.230177575650561
"3185",38.9,7.5,6.7,-0.489491553282206
"3195",47.6,12,8.1,-0.359834564466384
"3205",36.2,11.8,10,0.446920032609845
"3219",38.4,10.5,9.6,0.101168062434318
"3225",42.8,11.4,5.1,-0.5183042174635
"3235",34.6,13.7,10,-0.633554874188676
"3245",38.1,12.4,10,0.403701036337904
"3255",42.9,15.6,10,-0.878462519729674
"3265",28.7,7.5,10,-1.12337016527067
"3275",36.3,7.8,10,-2.75128569151378
"3285",44,9.4,10,-0.734399198823204
"3295",48.9,11.9,10,-0.287802904013149
"3305",37.5,6.8,10,-0.979306844364202
"3317",44.2,3.9,10,0.576577021425668
"3325",55.3,15,10,0.70623401024149
"3335",43.3,6.9,10,0.533358025153727
"3345",46.3,9.4,10,0.245231383340788
"3365",42.1,4.2,9.9,0.346075707975316
"3375",42.8,3.6,10,-0.835243523457733
"3385",55.4,15.4,10,1.08079864459831
"3395",41.4,21.4,9.7,-0.33102190028509
"3405",30.6,12.5,10,-0.33102190028509
"3419",25.1,11.5,9.6,-1.56996646008073
"3425",24.7,9.9,10,0.0147300698904367
"3435",29.8,12.8,7.3,-1.08015116899873
"3445",25.9,9.4,10,-1.0081195085455
"3455",30.6,6.3,9.8,0.0867617303436715
"3465",24.1,14.3,9.3,-0.719992866732557
"3475",26.5,9.9,9.7,-0.489491553282206
"3485",24.1,11.5,9.8,-0.230177575650561
"3495",25.7,8.2,9.9,0.490139028881786
"3505",38.1,8.1,10,0.547764357244374
"3519",35.5,4.1,6.6,-0.0717079226534449
"3525",42.4,7.7,7.8,-0.100520586834739
"3535",43.4,10.9,10,0.432513700519198
"3545",34,8.7,10,-0.431866224919619
"3555",34.9,7,10,0.1876060549782
"3565",37.8,6.2,8.7,0.720640342332137
"3575",30.6,9.1,9.2,-0.287802904013149
"3585",21.1,6.3,6.7,-3.31313264304901
"3603",2.5,9.1,10,-2.99619333705477
"3618",1.1,7.8,10,-3.03941233332672
"3625",6.2,5.2,8.8,-1.91571843025625
"3635",12.2,6.5,6.1,-2.30468939670372
"3645",9.7,10.7,8,-1.62759178844331
"3655",0.4,7.1,10,-2.78009835569507
